rowindex,Session,Subject,SubjectID,Timing,eventType,eventIndex,eventClicked,task,columnIndex,round,stateIndex,clueSeen,question,answer,error,tasktype,maxtask,mintask,tasktypeindex,taskchosen,cluesviewed,miliseconds,seconds,cluemath,cluews,clueboth,clueindex,maxtaskchosen,correct,wrong
171,2,6,135264567,1817,task,1,Task 2,2,1,81,2,50 percent of previous players thought this task was harder than average,,,,T,2,2,,0,1,6640,6.639999866,0,0,0,12,0,,
172,2,6,135264567,4823,trial,0,UNFA,,1,81,2,FAUN,UNFA,FAUN,,U,2,2,0,0,1,6640,6.639999866,0,0,0,,0,1,0
173,2,6,135264567,4278,task,1,Task 2,2,1,82,2,won't need paper & pencil to solve,,,,T,2,2,,0,1,10426,10.42599964,0,1,0,6,0,,
174,2,6,135264567,6148,trial,0,TEFA,,1,82,2,FATE,TEFA,FATE,,T,2,2,0,0,1,10426,10.42599964,0,0,0,,0,1,0
175,2,6,135264567,1011,task,1,Task 4,4,1,83,2,multiple choice,,,,T,4,4,,0,1,5320,5.320000172,0,1,0,5,0,,
176,2,6,135264567,4309,trial,0,STFA,,1,83,2,FAST,STFA,FAST,,S,4,4,0,0,1,5320,5.320000172,0,0,0,,0,1,0
177,2,6,135264567,539,task,1,Task 3,3,1,84,2,50 percent of previous players thought this task was harder than average,,,,T,3,3,,0,1,6333,6.333000183,0,0,0,12,0,,
178,2,6,135264567,5794,trial,0,REFA,,1,84,2,FARE,REFA,FARE,,R,3,3,0,0,1,6333,6.333000183,0,0,0,,0,1,0
179,2,6,135264567,502,task,1,Task 3,3,1,85,1,50 percent of previous players chose this task,,,,T,3,3,,1,1,6709,6.709000111,0,0,1,11,1,,
180,2,6,135264567,6207,trial,0,49+72+91,,1,85,1,212,49+72+91,212,,4,3,3,1,1,1,6709,6.709000111,0,0,0,,1,1,0
181,2,6,135264567,943,task,1,Task 4,4,1,86,2,words,,,,T,4,4,,0,1,5126,5.125999928,0,1,0,7,0,,
182,2,6,135264567,4183,trial,0,NSFA,,1,86,2,FANS,NSFA,FANS,,N,4,4,0,0,1,5126,5.125999928,0,0,0,,0,1,0
183,2,6,135264567,520,task,1,Task 3,3,1,87,2,jumbled,,,,T,3,3,,0,1,4341,4.34100008,0,1,0,2,0,,
184,2,6,135264567,3821,trial,0,MEFA,,1,87,2,FAME,MEFA,FAME,,M,3,3,0,0,1,4341,4.34100008,0,0,0,,0,1,0
185,2,6,135264567,606,task,1,Task 3,3,1,88,2,unknown,,,,T,3,3,,0,1,4765,4.764999866,0,1,0,10,0,,
186,2,6,135264567,4159,trial,0,LLFA,,1,88,2,FALL,LLFA,FALL,,L,3,3,0,0,1,4765,4.764999866,0,0,0,,0,1,0
187,2,6,135264567,1294,task,1,Task 2,2,1,89,1,Might need paper & pencil to solve,,,,T,2,2,,1,1,1294,1.29400003,1,0,0,17,1,,
188,2,7,222168137,0,task,1,Task1,1,1,1,1,50 percent of previous players thought this task was easier than average,,,,T,2,1,,1,18,122543,122.5429993,1,0,0,24,1,,
189,2,7,222168137,1536,task,1,Task1,1,1,1,1,Not jumbled,,,,T,2,1,,1,18,122543,122.5429993,1,0,0,15,1,,
190,2,7,222168137,1611,task,1,Task 2,2,2,1,1,words,,,,T,2,1,,1,18,122543,122.5429993,0,1,0,7,1,,
191,2,7,222168137,2421,task,1,Task1,1,1,1,1,50 percent of previous players thought this task was more difficult than average,,,,T,2,1,,1,18,122543,122.5429993,1,0,0,23,1,,
192,2,7,222168137,1818,task,1,Task1,1,1,1,1,Multiple choice,,,,T,2,1,,1,18,122543,122.5429993,1,0,0,18,1,,
193,2,7,222168137,2543,task,1,Task1,1,1,1,1,Totalling up,,,,T,2,1,,1,18,122543,122.5429993,1,0,0,14,1,,
194,2,7,222168137,1633,task,1,Task 2,2,2,1,1,words,,,,T,2,1,,1,18,122543,122.5429993,0,1,0,7,1,,
195,2,7,222168137,694,task,1,Task 2,2,2,1,1,multiple choice,,,,T,2,1,,1,18,122543,122.5429993,0,1,0,5,1,,
196,2,7,222168137,1011,task,1,Task 2,2,2,1,1,50 percent of previous players thought this task was harder than average,,,,T,2,1,,1,18,122543,122.5429993,0,0,0,12,1,,
197,2,7,222168137,5343,task,1,Task1,1,1,1,1,Analytical skills,,,,T,2,1,,1,18,122543,122.5429993,1,0,0,22,1,,
198,2,7,222168137,4267,task,1,Task1,1,1,1,1,Not verbal,,,,T,2,1,,1,18,122543,122.5429993,1,0,0,20,1,,
199,2,7,222168137,5257,task,1,Task1,1,1,1,1,The weather in San Diego is nice,,,,T,2,1,,1,18,122543,122.5429993,1,0,0,19,1,,
200,2,7,222168137,9588,task,1,Task1,1,1,1,1,50 percent of previous players thought this task was more difficult than average,,,,T,2,1,,1,18,122543,122.5429993,1,0,0,23,1,,
201,2,7,222168137,5278,task,1,Task1,1,1,1,1,50 percent of previous players chose this task,,,,T,2,1,,1,18,122543,122.5429993,0,0,1,11,1,,
202,2,7,222168137,10219,task,1,Task1,1,1,1,1,Numerical,,,,T,2,1,,1,18,122543,122.5429993,1,0,0,13,1,,
203,2,7,222168137,3815,task,1,Task 2,2,2,1,1,50 percent of previous players chose this task,,,,T,2,1,,1,18,122543,122.5429993,0,0,1,11,1,,
204,2,7,222168137,38485,task,1,Task1,1,1,1,1,Totalling up,,,,T,2,1,,1,18,122543,122.5429993,1,0,0,14,1,,
205,2,7,222168137,3134,task,1,Task1,1,1,1,1,50 percent of previous players thought this task was easier than average,,,,T,2,1,,1,18,122543,122.5429993,1,0,0,24,1,,
206,2,7,222168137,23890,trial,0,99+99+99,,1,1,1,297,99+99+99,297,,9,2,1,1,1,18,122543,122.5429993,0,0,0,,1,1,0
207,2,7,222168137,1073,task,1,Task 4,4,1,2,1,multiple choice,,,,T,4,4,,0,1,7905,7.90500021,0,1,0,5,0,,
208,2,7,222168137,6832,trial,0,ULFO,,2,2,1,FOUL,ULFO,FOUL,,U,4,4,0,0,1,7905,7.90500021,0,0,0,,0,1,0
209,2,7,222168137,592,task,1,Task 3,3,1,3,2,Might need paper & pencil to solve,,,,T,4,3,,0,2,20265,20.26499939,1,0,0,17,0,,
210,2,7,222168137,2149,task,1,Task 4,4,2,3,2,jumbled,,,,T,4,3,,0,2,20265,20.26499939,0,1,0,2,0,,
211,2,7,222168137,17524,trial,0,RTFO,,1,3,2,ROFT,RTFO,ROFT,,R,4,3,0,0,2,20265,20.26499939,0,0,0,,0,0,1
212,2,7,222168137,7097,task,1,Task 1,1,1,4,2,San Diego has great weather,,,,T,1,1,,0,1,15577,15.57699966,0,1,0,9,0,,
213,2,7,222168137,8480,trial,0,RMFO,,1,4,2,FROG,RMFO,FROG,,R,1,1,0,0,1,15577,15.57699966,0,0,0,,0,0,1
214,2,7,222168137,5536,task,1,Task 1,1,1,5,2,mixed up,,,,T,2,1,,1,2,13592,13.59200001,0,1,0,3,1,,
215,2,7,222168137,717,task,1,Task 2,2,2,5,2,Not verbal,,,,T,2,1,,1,2,13592,13.59200001,1,0,0,20,1,,
216,2,7,222168137,6747,trial,0,98+98+98,,2,5,2,284,98+98+98,284,,9,2,1,1,1,2,13592,13.59200001,0,0,0,,1,0,1
217,2,7,222168137,592,trial,0,98+98+98,,2,5,2,284,98+98+98,284,,9,2,1,1,1,2,13592,13.59200001,0,0,0,,1,0,1
218,2,7,222168137,942,task,1,Task 4,4,1,6,1,50 percent of previous players chose this task,,,,T,4,4,,1,1,7485,7.485000134,0,0,1,11,1,,
219,2,7,222168137,6543,trial,0,97+97+97,,1,6,1,291,97+97+97,291,,9,4,4,1,1,1,7485,7.485000134,0,0,0,,1,1,0
220,2,7,222168137,610,task,1,Task 2,2,1,7,2,San Diego has great weather,,,,T,4,2,,1,3,8805,8.805000305,0,1,0,9,1,,
221,2,7,222168137,1088,task,1,Task 4,4,2,7,2,50 percent of previous players thought this task was easier than average,,,,T,4,2,,1,3,8805,8.805000305,1,0,0,24,1,,
222,2,7,222168137,1646,task,1,Task 4,4,2,7,2,Analytical skills,,,,T,4,2,,1,3,8805,8.805000305,1,0,0,22,1,,
223,2,7,222168137,5461,trial,0,96+96+96,,2,7,2,288,96+96+96,288,,9,4,2,1,1,3,8805,8.805000305,0,0,0,,1,1,0
224,2,7,222168137,7741,task,1,Task 1,1,1,8,1,Might need paper & pencil to solve,,,,T,1,1,,1,2,20763,20.76300049,1,0,0,17,1,,
225,2,7,222168137,5214,task,1,Task 1,1,1,8,1,Multiple choice,,,,T,1,1,,1,2,20763,20.76300049,1,0,0,18,1,,
226,2,7,222168137,7321,trial,0,95+95+95,,1,8,1,296,95+95+95,296,,9,1,1,1,1,2,20763,20.76300049,0,0,0,,1,0,1
227,2,7,222168137,487,trial,0,95+95+95,,1,8,1,296,95+95+95,296,,9,1,1,1,1,2,20763,20.76300049,0,0,0,,1,0,1
228,2,7,222168137,633,task,1,Task 2,2,1,9,2,won't need paper & pencil to solve,,,,T,2,2,,0,1,6858,6.857999802,0,1,0,6,0,,
229,2,7,222168137,6225,trial,0,RKFO,,1,9,2,FROK,RKFO,FROK,,R,2,2,0,0,1,6858,6.857999802,0,0,0,,0,0,1
230,2,7,222168137,2483,task,1,Task 4,4,1,10,2,mixed up,,,,T,4,4,,0,1,8053,8.05300045,0,1,0,3,0,,
231,2,7,222168137,5052,trial,0,OTFO,,1,10,2,FOOT,OTFO,FOOT,,O,4,4,0,0,1,8053,8.05300045,0,0,0,,0,1,0
232,2,7,222168137,518,trial,0,OTFO,,1,10,2,FOOT,OTFO,FOOT,,O,4,4,0,0,1,8053,8.05300045,0,0,0,,0,1,0
233,2,7,222168137,2857,task,1,Task 4,4,1,11,1,Not jumbled,,,,T,5,4,,0,3,14901,14.90100002,1,0,0,15,0,,
234,2,7,222168137,1268,task,1,Task 4,4,1,11,1,50 percent of previous players thought this task was easier than average,,,,T,5,4,,0,3,14901,14.90100002,1,0,0,24,0,,
235,2,7,222168137,5258,task,1,Task 5,5,2,11,1,words,,,,T,5,4,,0,3,14901,14.90100002,0,1,0,7,0,,
236,2,7,222168137,5518,trial,0,OLFO,,2,11,1,FOOL,OLFO,FOOL,,O,5,4,0,0,3,14901,14.90100002,0,0,0,,0,1,0
237,2,7,222168137,770,task,1,Task 2,2,1,12,2,unknown,,,,T,3,2,,1,2,6641,6.640999794,0,1,0,10,1,,
238,2,7,222168137,1540,task,1,Task 3,3,2,12,2,Analytical skills,,,,T,3,2,,1,2,6641,6.640999794,1,0,0,22,1,,
239,2,7,222168137,4331,trial,0,93+93+93,,2,12,2,266,93+93+93,266,,9,3,2,1,1,2,6641,6.640999794,0,0,0,,1,0,1
240,2,7,222168137,732,task,1,Task 3,3,1,13,2,jumbled,,,,T,3,3,,0,1,4947,4.947000027,0,1,0,2,0,,
241,2,7,222168137,4215,trial,0,ODFO,,1,13,2,FOOD,ODFO,FOOD,,O,3,3,0,0,1,4947,4.947000027,0,0,0,,0,1,0
242,2,7,222168137,846,task,1,Task 5,5,1,14,1,Might need paper & pencil to solve,,,,T,5,5,,1,1,5061,5.06099987,1,0,0,17,1,,
243,2,7,222168137,4215,trial,0,92+92+92,,1,14,1,276,92+92+92,276,,9,5,5,1,1,1,5061,5.06099987,0,0,0,,1,1,0
244,2,7,222168137,410,task,1,Task 4,4,2,15,1,50 percent of previous players thought this task was harder than average,,,,T,4,3,,1,3,5246,5.245999813,0,0,0,12,1,,
245,2,7,222168137,705,task,1,Task 3,3,1,15,1,No words,,,,T,4,3,,1,3,5246,5.245999813,1,0,0,16,1,,
246,2,7,222168137,483,task,1,Task 3,3,1,15,1,1 problem to solve,,,,T,4,3,,1,3,5246,5.245999813,1,0,0,21,1,,
247,2,7,222168137,3648,trial,0,91+91+91,,1,15,1,273,91+91+91,273,,9,4,3,1,1,3,5246,5.245999813,0,0,0,,1,1,0
248,2,7,222168137,446,task,1,Task 5,5,1,16,2,jumbled,,,,T,5,5,,0,1,14842,14.84200001,0,1,0,2,0,,
249,2,7,222168137,14396,trial,0,LDFO,,1,16,2,FOLD,LDFO,FOLD,,L,5,5,0,0,1,14842,14.84200001,0,0,0,,0,1,0
251,2,7,222168137,572,task,1,Task 3,3,1,17,2,50 percent of previous players thought this task was harder than average,,,,T,3,3,,0,1,10502,10.50199986,0,0,0,12,0,,
252,2,7,222168137,9411,trial,0,ILFO,,1,17,2,FOIL,ILFO,FOIL,,I,3,3,0,0,1,10502,10.50199986,0,0,0,,0,1,0
253,2,7,222168137,519,trial,0,ILFO,,1,17,2,FOIL,ILFO,FOIL,,I,3,3,0,0,1,10502,10.50199986,0,0,0,,0,1,0
254,2,7,222168137,610,task,1,Task 5,5,1,18,1,50 percent of previous players chose this task,,,,T,5,5,,1,1,5597,5.597000122,0,0,1,11,1,,
255,2,7,222168137,4987,trial,0,89+89+89,,1,18,1,207,89+89+89,207,,8,5,5,1,1,1,5597,5.597000122,0,0,0,,1,0,1
256,2,7,222168137,407,task,1,Task 5,5,1,19,1,Totalling up,,,,T,5,5,,1,1,8116,8.116000175,1,0,0,14,1,,
257,2,7,222168137,7709,trial,0,88+88+88,,1,19,1,264,88+88+88,264,,8,5,5,1,1,1,8116,8.116000175,0,0,0,,1,1,0
258,2,7,222168137,620,task,1,Task 2,2,1,20,2,unknown,,,,T,2,2,,0,2,18297,18.29700089,0,1,0,10,0,,
259,2,7,222168137,1834,task,1,Task 2,2,1,20,2,1 problem,,,,T,2,2,,0,2,18297,18.29700089,0,1,0,1,0,,
260,2,7,222168137,15843,trial,0,ESFO,,1,20,2,FOES,ESFO,FOES,,E,2,2,0,0,2,18297,18.29700089,0,0,0,,0,1,0
261,2,7,222168137,1728,task,1,Task 1,1,1,21,2,San Diego has great weather,,,,T,1,1,,0,1,9038,9.038000107,0,1,0,9,0,,
262,2,7,222168137,7310,trial,0,AMFO,,1,21,2,FOAM,AMFO,FOAM,,A,1,1,0,0,1,9038,9.038000107,0,0,0,,0,1,0
263,2,7,222168137,445,task,1,Task 1,1,1,22,1,Might need paper & pencil to solve,,,,T,1,1,,1,1,6988,6.987999916,1,0,0,17,1,,
264,2,7,222168137,6543,trial,0,96+84+81,,1,22,1,261,96+84+81,261,,9,1,1,1,1,1,6988,6.987999916,0,0,0,,1,1,0
265,2,7,222168137,472,task,1,Task 2,2,1,23,2,50 percent of previous players thought this task was harder than average,,,,T,2,2,,0,2,5984,5.984000206,0,0,0,12,0,,
266,2,7,222168137,1213,task,1,Task 2,2,1,23,2,verbal,,,,T,2,2,,0,2,5984,5.984000206,0,1,0,4,0,,
267,2,7,222168137,4299,trial,0,OWFL,,1,23,2,FOLW,OWFL,FOLW,,O,2,2,0,0,2,5984,5.984000206,0,0,0,,0,0,1
268,2,7,222168137,2997,task,1,Task 1,1,1,24,2,50 percent of previous players chose this task,,,,T,1,1,,0,1,9425,9.425000191,0,0,1,11,0,,
269,2,7,222168137,6428,trial,0,OPFL,,1,24,2,FLOP,OPFL,FLOP,,O,1,1,0,0,1,9425,9.425000191,0,0,0,,0,1,0
270,2,7,222168137,892,task,1,Task 4,4,1,25,2,mixed up,,,,T,4,4,,0,1,6888,6.888000011,0,1,0,3,0,,
271,2,7,222168137,5996,trial,0,IPFL,,1,25,2,FLIP,IPFL,FLIP,,I,4,4,0,0,1,6888,6.888000011,0,0,0,,0,1,0
272,2,7,222168137,506,task,1,Task 3,3,1,26,2,words,,,,T,3,3,,0,1,6781,6.781000137,0,1,0,7,0,,
273,2,7,222168137,6275,trial,0,EDFL,,1,26,2,FLED,EDFL,FLED,,E,3,3,0,0,1,6781,6.781000137,0,0,0,,0,1,0
274,2,7,222168137,432,task,1,Task 3,3,1,27,2,words,,,,T,5,3,,1,3,8493,8.493000031,0,1,0,7,1,,
275,2,7,222168137,1101,task,1,Task 5,5,2,27,2,Not verbal,,,,T,5,3,,1,3,8493,8.493000031,1,0,0,20,1,,
276,2,7,222168137,2661,task,1,Task 5,5,2,27,2,Might need paper & pencil to solve,,,,T,5,3,,1,3,8493,8.493000031,1,0,0,17,1,,
277,2,7,222168137,4299,trial,0,87+87+87,,2,27,2,261,87+87+87,261,,8,5,3,1,1,3,8493,8.493000031,0,0,0,,1,1,0
278,2,7,222168137,1365,task,1,Task 1,1,1,28,1,1 problem,,,,T,3,1,,1,2,7374,7.374000072,0,1,0,1,1,,
279,2,7,222168137,604,task,1,Task 3,3,2,28,1,Might need paper & pencil to solve,,,,T,3,1,,1,2,7374,7.374000072,1,0,0,17,1,,
280,2,7,222168137,5405,trial,0,91+75+94,,1,28,1,260,91+75+94,260,,9,3,1,1,1,2,7374,7.374000072,0,0,0,,1,1,0
281,2,7,222168137,372,task,1,Task 5,5,1,29,2,jumbled,,,,T,5,5,,0,1,7383,7.382999897,0,1,0,2,0,,
282,2,7,222168137,7011,trial,0,EAFL,,1,29,2,FELA,EAFL,FELA,,E,5,5,0,0,1,7383,7.382999897,0,0,0,,0,0,1
283,2,7,222168137,6409,task,1,Task 1,1,1,30,1,No words,,,,T,1,1,,1,1,9774,9.774000168,1,0,0,16,1,,
284,2,7,222168137,3365,trial,0,86+86+86,,1,30,1,298,86+86+86,298,,8,1,1,1,1,1,9774,9.774000168,0,0,0,,1,0,1
285,2,7,222168137,400,task,1,Task 2,2,1,31,1,vocabulary skills,,,,T,2,2,,1,2,6116,6.116000175,0,1,0,8,1,,
286,2,7,222168137,2162,task,1,Task 2,2,1,31,1,vocabulary skills,,,,T,2,2,,1,2,6116,6.116000175,0,1,0,8,1,,
287,2,7,222168137,3554,trial,0,85+85+85,,1,31,1,255,85+85+85,255,,8,2,2,1,1,2,6116,6.116000175,0,0,0,,1,1,0
288,2,7,222168137,908,task,1,Task 5,5,1,32,1,won't need paper & pencil to solve,,,,T,5,5,,0,1,10152,10.15200043,0,1,0,6,0,,
289,2,7,222168137,9244,trial,0,AXFL,,2,32,1,FLAX,AXFL,FLAX,,A,5,5,0,0,1,10152,10.15200043,0,0,0,,0,1,0
290,2,7,222168137,421,task,1,Task 3,3,1,33,2,verbal,,,,T,3,3,,0,2,5017,5.017000198,0,1,0,4,0,,
291,2,7,222168137,1807,task,1,Task 3,3,1,33,2,vocabulary skills,,,,T,3,3,,0,2,5017,5.017000198,0,1,0,8,0,,
292,2,7,222168137,2789,trial,0,AWFL,,1,33,2,FLAW,AWFL,FLAW,,A,3,3,0,0,2,5017,5.017000198,0,0,0,,0,1,0
293,2,7,222168137,901,task,1,Task 1,1,1,34,2,mixed up,,,,T,1,1,,0,1,4419,4.419000149,0,1,0,3,0,,
294,2,7,222168137,3518,trial,0,ATFL,,1,34,2,FLAT,ATFL,FLAT,,A,1,1,0,0,1,4419,4.419000149,0,0,0,,0,1,0
295,2,7,222168137,1591,task,1,Task 1,1,1,35,1,50 percent of previous players thought this task was more difficult than average,,,,T,1,1,,1,2,10560,10.56000042,1,0,0,23,1,,
296,2,7,222168137,5164,task,1,Task 1,1,1,35,1,No words,,,,T,1,1,,1,2,10560,10.56000042,1,0,0,16,1,,
297,2,7,222168137,3805,trial,0,70+95+85,,1,35,1,250,70+95+85,250,,7,1,1,1,1,2,10560,10.56000042,0,0,0,,1,1,0
298,2,7,222168137,448,task,1,Task 5,5,1,36,1,Not verbal,,,,T,5,5,,1,1,4599,4.598999977,1,0,0,20,1,,
299,2,7,222168137,4151,trial,0,83+83+83,,1,36,1,204,83+83+83,204,,8,5,5,1,1,1,4599,4.598999977,0,0,0,,1,0,1
300,2,7,222168137,423,task,1,Task 3,3,1,37,1,words,,,,T,5,3,,1,2,4603,4.603000164,0,1,0,7,1,,
301,2,7,222168137,747,task,1,Task 5,5,2,37,1,50 percent of previous players chose this task,,,,T,5,3,,1,2,4603,4.603000164,0,0,1,11,1,,
302,2,7,222168137,3433,trial,0,95+93+60,,1,37,1,248,95+93+60,248,,9,5,3,1,1,2,4603,4.603000164,0,0,0,,1,1,0
303,2,7,222168137,797,task,1,Task 2,2,1,38,1,Totalling up,,,,T,5,2,,0,2,7739,7.738999844,1,0,0,14,0,,
304,2,7,222168137,747,task,1,Task 5,5,2,38,1,vocabulary skills,,,,T,5,2,,0,2,7739,7.738999844,0,1,0,8,0,,
305,2,7,222168137,5463,trial,0,APFL,,2,38,1,FLAP,APFL,FLAP,,A,5,2,0,0,2,7739,7.738999844,0,0,0,,0,1,0
306,2,7,222168137,732,trial,0,APFL,,2,38,1,FLAP,APFL,FLAP,,A,5,2,0,0,2,7739,7.738999844,0,0,0,,0,1,0
307,2,7,222168137,375,task,1,Task 2,2,1,39,2,1 problem,,,,T,3,2,,1,3,5521,5.520999908,0,1,0,1,1,,
308,2,7,222168137,300,task,1,Task 2,2,1,39,2,50 percent of previous players chose this task,,,,T,3,2,,1,3,5521,5.520999908,0,0,1,11,1,,
309,2,7,222168137,1427,task,1,Task 3,3,2,39,2,Analytical skills,,,,T,3,2,,1,3,5521,5.520999908,1,0,0,22,1,,
310,2,7,222168137,3419,trial,0,82+82+82,,2,39,2,246,82+82+82,246,,8,3,2,1,1,3,5521,5.520999908,0,0,0,,1,1,0
311,2,7,222168137,462,task,1,Task 3,3,1,40,1,1 problem to solve,,,,T,4,1,,0,6,14959,14.95899963,1,0,0,21,0,,
312,2,7,222168137,1527,task,1,Task 4,4,2,40,1,unknown,,,,T,4,1,,0,6,14959,14.95899963,0,1,0,10,0,,
313,2,7,222168137,492,task,1,Task 3,3,1,40,1,50 percent of previous players thought this task was more difficult than average,,,,T,4,1,,0,6,14959,14.95899963,1,0,0,23,0,,
314,2,7,222168137,1358,task,1,Task 4,4,2,40,1,50 percent of previous players chose this task,,,,T,4,1,,0,6,14959,14.95899963,0,0,1,11,0,,
315,2,7,222168137,1048,task,1,Task 4,4,2,40,1,won't need paper & pencil to solve,,,,T,4,1,,0,6,14959,14.95899963,0,1,0,6,0,,
316,2,7,222168137,4326,trial,0,AGFL,,2,40,1,FLAG,AGFL,FLAG,,A,4,1,0,0,6,14959,14.95899963,0,0,0,,0,1,0
317,2,7,222168137,2315,task,1,Task 1,1,1,40,2,multiple choice,,,,T,4,1,,0,6,14959,14.95899963,0,1,0,5,0,,
318,2,7,222168137,3431,trial,0,VEFI,,1,40,2,FIVE,VEFI,FIVE,,V,4,1,0,0,6,14959,14.95899963,0,0,0,,0,1,0
319,2,7,222168137,425,task,1,Task 2,2,1,41,1,Not jumbled,,,,T,4,2,,0,2,9151,9.151000023,1,0,0,15,0,,
320,2,7,222168137,987,task,1,Task 4,4,2,41,1,San Diego has great weather,,,,T,4,2,,0,2,9151,9.151000023,0,1,0,9,0,,
321,2,7,222168137,7739,trial,0,TSFI,,2,41,1,TISF,TSFI,TISF,,T,4,2,0,0,2,9151,9.151000023,0,0,0,,0,0,1
322,2,7,222168137,950,task,1,Task 4,4,1,42,1,No words,,,,T,5,4,,1,2,4577,4.577000141,1,0,0,16,1,,
323,2,7,222168137,888,task,1,Task 5,5,2,42,1,vocabulary skills,,,,T,5,4,,1,2,4577,4.577000141,0,1,0,8,1,,
324,2,7,222168137,2739,trial,0,90+55+99,,1,42,1,244,90+55+99,244,,9,5,4,1,1,2,4577,4.577000141,0,0,0,,1,1,0
325,2,7,222168137,1986,task,1,Task 1,1,1,43,1,50 percent of previous players thought this task was more difficult than average,,,,T,1,1,,1,1,4924,4.923999786,1,0,0,23,1,,
326,2,7,222168137,2938,trial,0,81+81+81,,1,43,1,243,81+81+81,243,,8,1,1,1,1,1,4924,4.923999786,0,0,0,,1,1,0
327,2,7,222168137,3623,task,1,Task 1,1,1,44,2,50 percent of previous players thought this task was harder than average,,,,T,1,1,,0,1,9324,9.324000359,0,0,0,12,0,,
328,2,7,222168137,5701,trial,0,STFI,,1,44,2,SITF,STFI,SITF,,S,1,1,0,0,1,9324,9.324000359,0,0,0,,0,0,1
329,2,7,222168137,496,task,1,Task 5,5,1,45,1,The weather in San Diego is nice,,,,T,5,5,,1,1,4307,4.30700016,1,0,0,19,1,,
330,2,7,222168137,3811,trial,0,85+71+84,,1,45,1,240,85+71+84,240,,8,5,5,1,1,1,4307,4.30700016,0,0,0,,1,1,0
331,2,7,222168137,439,task,1,Task 2,2,1,46,2,50 percent of previous players chose this task,,,,T,2,2,,0,1,11060,11.06000042,0,0,1,11,0,,
332,2,7,222168137,4492,trial,0,SHFI,,1,46,2,SIHF,SHFI,SIHF,,S,2,2,0,0,1,11060,11.06000042,0,0,0,,0,0,1
333,2,7,222168137,5261,trial,0,SHFI,,1,46,2,FSIH,SHFI,FSIH,,S,2,2,0,0,1,11060,11.06000042,0,0,0,,0,0,1
334,2,7,222168137,868,trial,0,SHFI,,1,46,2,FISH,SHFI,FISH,,S,2,2,0,0,1,11060,11.06000042,0,0,0,,0,1,0
335,2,7,222168137,1564,task,1,Task 1,1,1,47,2,vocabulary skills,,,,T,5,1,,1,2,6455,6.454999924,0,1,0,8,1,,
336,2,7,222168137,422,task,1,Task 5,5,2,47,2,Totalling up,,,,T,5,1,,1,2,6455,6.454999924,1,0,0,14,1,,
337,2,7,222168137,4469,trial,0,80+80+80,,2,47,2,240,80+80+80,240,,8,5,1,1,1,2,6455,6.454999924,0,0,0,,1,1,0
338,2,7,222168137,1310,task,1,Task 1,1,1,48,1,Not jumbled,,,,T,1,1,,1,1,5548,5.547999859,1,0,0,15,1,,
339,2,7,222168137,4238,trial,0,79+79+79,,1,48,1,237,79+79+79,237,,7,1,1,1,1,1,5548,5.547999859,0,0,0,,1,1,0
340,2,7,222168137,1393,task,1,Task 1,1,1,49,1,vocabulary skills,,,,T,3,1,,1,2,7653,7.652999878,0,1,0,8,1,,
341,2,7,222168137,371,task,1,Task 3,3,2,49,1,Totalling up,,,,T,3,1,,1,2,7653,7.652999878,1,0,0,14,1,,
342,2,7,222168137,5889,trial,0,77+96+62,,1,49,1,235,77+96+62,235,,7,3,1,1,1,2,7653,7.652999878,0,0,0,,1,1,0
343,2,7,222168137,886,task,1,Task 3,3,1,50,1,50 percent of previous players thought this task was easier than average,,,,T,3,3,,1,1,6964,6.964000225,1,0,0,24,1,,
344,2,7,222168137,6078,trial,0,99+65+70,,1,50,1,234,99+65+70,234,,9,3,3,1,1,1,6964,6.964000225,0,0,0,,1,1,0
345,2,7,222168137,1534,task,1,Task 1,1,1,51,2,50 percent of previous players thought this task was harder than average,,,,T,1,1,,0,1,10665,10.66499996,0,0,0,12,0,,
346,2,7,222168137,9131,trial,0,RMFI,,1,51,2,FRIM,RMFI,FRIM,,R,1,1,0,0,1,10665,10.66499996,0,0,0,,0,0,1
347,2,7,222168137,4224,task,1,Task 1,1,1,52,2,50 percent of previous players chose this task,,,,T,1,1,,0,1,8375,8.375,0,0,1,11,0,,
348,2,7,222168137,3573,trial,0,NEFI,,1,52,2,FINE,NEFI,FINE,,N,1,1,0,0,1,8375,8.375,0,0,0,,0,1,0
349,2,7,222168137,578,trial,0,NEFI,,1,52,2,FINE,NEFI,FINE,,N,1,1,0,0,1,8375,8.375,0,0,0,,0,1,0
350,2,7,222168137,1313,task,1,Task 1,1,1,53,1,Not jumbled,,,,T,1,1,,1,1,6869,6.868999958,1,0,0,15,1,,
351,2,7,222168137,4335,trial,0,78+78+78,,1,53,1,234,78+78+78,234,,7,1,1,1,1,1,6869,6.868999958,0,0,0,,1,1,0
352,2,7,222168137,1221,trial,0,78+78+78,,1,53,1,274,78+78+78,274,,7,1,1,1,1,1,6869,6.868999958,0,0,0,,1,0,1
353,2,7,222168137,2169,task,1,Task 1,1,1,54,2,50 percent of previous players chose this task,,,,T,1,1,,0,1,6002,6.001999855,0,0,1,11,0,,
354,2,7,222168137,3833,trial,0,NDFI,,1,54,2,FIND,NDFI,FIND,,N,1,1,0,0,1,6002,6.001999855,0,0,0,,0,1,0
355,2,7,222168137,1356,task,1,Task 1,1,1,55,2,mixed up,,,,T,1,1,,0,1,12671,12.67099953,0,1,0,3,0,,
